ARROW_031|・あ げ な ・い ・ で の ぞ め ば ほ ら ・ ま た す い こ ま れ て く み せ ら れ ・ て き み の と こ ろ ・ に か ら だ が ほ ら ・ こ ど うぉ に う た れ ・ て く そ め て そ め て そ め な ・い ・ で の ぞ め ば ほ ら ・ ま た と り こ ま れ ・ て|gts a g e n a gts i d e n o z o m e b a h o r a m a t a s u i k o m a r e t e k u m i s e r a r e t e k i m i n o t o k o r o n i k a r a d a g a h o r a k o d o w o n i u t a r e t e k u s o m e t e s o m e t e s o m e n a gts i d e n o z o m e b a h o r a m a t a t o r i k o m a r e t e|E4 G4 C5 A4 A4 G4 D5 C5 D5 C5 D5 C5 C5 A4 G4 A4 A4 G4 A4 G4 C5 A4 G4 A4 C5 A4 A4 G4 G4 G4 A4 A4 G4 C5 C5 A4 G4 D5 D5 D5 D5 C5 C5 A4 G4 A4 A4 G4 C5 B4 B4 A#4/Bb4 A4 E4 G4 A4 E4 G4 A4 E4 G4 C5 A4 A4 G4 D5 C5 D5 C5 D5 C5 C5 A4 G4 A4 A4 G4 C5 B4 B4 A#4/Bb4|0.22900763358778625 0.22900763358778625 0.3435114503816794 0.11450381679389313 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.3435114503816794 0.11450381679389313 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.4580152671755725 0.4580152671755725 0.22900763358778625 0.22900763358778625 0.3435114503816794 0.11450381679389313 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.3435114503816794 0.11450381679389313 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.3435114503816794 0.11450381679389313 0.22900763358778625 0.22900763358778625 0.4580152671755725 0.22900763358778625 0.22900763358778625 0.4580152671755725 0.22900763358778625 0.22900763358778625 0.4580152671755725 0.22900763358778625 0.22900763358778625 0.3435114503816794 0.11450381679389313 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.3435114503816794 0.11450381679389313 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.3435114503816794 0.11450381679389313 0.22900763358778625 0.22900763358778625|0.015662199999999998 0.14741849999999998 0.0637365 0.1290257 0.09999999999999999 0.3632818 0.0113116 0.24793859999999998 0.07048009999999999 0.11698789999999999 0.09999999999999999 0.1606457 0.0773543 0.15 0.06999999999999999 0.152 0.0461462 0.1531417 0.0677121 0.324467 0.0382855 0.24124749999999998 0.124 0.08902209999999999 0.1348691 0.12355759999999999 0.1235512 0.2117348 0.11833679999999999 0.1400899 0.12183849999999999 0.09699999999999999 0.214 0.0225246 0.091363 0.1252978 0.3424704 0.1203442 0.32899999999999996 0.12 0.107 0.1171387 0.1158613 0.1182019 0.31179809999999997 0.051 0.249634 0.100366 0.0855938 0.1296484 0.1537578 0.079 0.12 0.10099999999999999 0.1087422 0.1096356 0.0931032 0.136519 0.132 0.109 0.373 0.066 0.116072 0.1235575 0.1623705 0.0707761 0.1313886 0.0948435 0.1949077 0.0487269 0.14096 0.0803972 0.28099999999999997 0.06799999999999999 0.2206503 0.1353497 0.0890072 0.1131161 0.2088296 0.0243635 0.1816836 0.048 0.19799999999999998 0.1100062 0.1383497 0.3216441 0.025935299999999998 0.2505956 0.0904929 0.097854 0.11659649999999999 0.29758229999999997 0.1719434 0.213 0.038 0.0852739 0.1261679 0.2674164 0.1751418 0.20858269999999998 0.0304543 0.0851372 0.1313887 0.2866708 0.1807663 0.2038283 0.0431717 0.108 0.119 0.3377748 0.023493299999999998 0.24015409999999998 0.08701239999999999 0.0985654 0.10099999999999999 0.144 0.08499999999999999 0.158 0.064 0.178 0.0547403 0.1312597 0.094 0.31 0.0414972 0.2385028 0.123 0.10789399999999999 0.11833679999999999 0.10093429999999999 0.1313887 0.2144462 0.025237899999999997 0.0948435 0.12391859999999999 0.11 0.11 0.303 0.047 0.24565669999999998 0.0687397 0.2556036|0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0
ARROW_032|ふ れ る ゆ び ・ の み つ うぉ な め た ・|f u r e r u y u b i n o m i ts u w o n a m e t a|E4 E4 E4 G4 F4 F4 E4 A3 G3 A3 G3 A3 C4 C4|0.22900763358778625 0.22900763358778625 0.22900763358778625 0.3435114503816794 0.11450381679389313 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.3435114503816794 0.11450381679389313 0.22900763358778625|0.0441677 0.17099999999999999 0.040648699999999996 0.2140504 0.0182726 0.15802829999999998 0.108 0.243 0.0334588 0.3035412 0.06 0.15 0.072 0.119324 0.1363628 0.1661936 0.0478568 0.1482628 0.079 0.105 0.13699999999999998 0.2507063 0.0678696 0.46091889999999996|0 0 0 0 1 1 0 0 0 0 0 0 1 1
ARROW_033|・あ ま い か ジ つ ・ に つ き さ さ る ・あ ろ ・|gts a m a i k a j I ts u n i ts u k i s a s a r u gts a r o|D4 D4 C4 D4 C4 D4 D4 D#4/Eb4 E4 E4 D4 C4 D4 E4 A3 A3|0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.11450381679389313 0.11450381679389313 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.22900763358778625 0.4580152671755725 0.11450381679389313|0.0374153 0.1349285 0.0773816 0.2236184 0.1404934 0.0817917 0.1987149 0.10156609999999999 0.0400257 0.031324399999999995 0.2980838 0.064 0.10675459999999999 0.1032454 0.1499606 0.0861422 0.091363 0.1165966 0.1660353 0.0800514 0.2210114 0.014792099999999999 0.1992583 0.006960999999999999 0.1818281 0.0553573 0.5629467|0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1
Gekko_Rhapsody_000|よ ぞ ら き ら め い た ・ つ き に|y o z o r a k i r a m e i t a ts u k i n i|G4 A#4/Bb4 C5 D5 C5 A#4/Bb4 A#4/Bb4 C5 C5 A#4/Bb4 D5 D5|0.6666666666666666 0.6666666666666666 1.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.5|0.0756458 0.4957992 0.14946879999999999 0.6006851 0.0452464 0.8797444999999999 0.12121559999999999 0.31457389999999996 0.0243634 0.2749591 0.0556879 0.324492 0.2381304 0.0984307 0.5349891999999999 0.1576714 0.20324119999999998 0.1038991 0.6145799 0.041766 0.3845946|0 0 0 0 0 0 0 1 1 0 0 0
Gekko_Rhapsody_001|い き お す る こ と さ ・ え わ す れ ・|i k i o s u r u k o t o s a e w a s u r e|G4 A#4/Bb4 C5 D5 C5 A#4/Bb4 A#4/Bb4 C5 C5 D5 A#4/Bb4 A4 A#4/Bb4 A#4/Bb4|0.3333333333333333 0.3333333333333333 1.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333|0.22967159999999998 0.10515179999999999 0.33299999999999996 0.8766434 0.1233566 0.3186662 0.014333799999999999 0.2466778 0.08007689999999999 0.2297975 0.1104478 0.21492039999999998 0.11807959999999999 0.6602522 0.2850628 0.0895207 0.2225606 0.1201241 0.1356923 0.0174024 0.5255546999999999|0 0 0 0 0 0 0 1 1 0 0 0 1 1
Gekko_Rhapsody_002|こ こ ろ ・う ば わ れ た ・ そ ん な こ ・ と が た だ|k o k o r o gts u b a w a r e t a s o N n a k o t o g a t a d a|G4 A#4/Bb4 C5 D5 C5 A#4/Bb4 A4 F5 F5 D5 C5 D5 D#5/Eb5 D#5/Eb5 D5 C5 A#4/Bb4 A#4/Bb4|0.3333333333333333 0.3333333333333333 1.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.6666666666666666|0.030076 0.24516539999999998 0.0900832 0.2861974 0.059168399999999996 0.9691251 0.028139599999999997 0.2542793 0.0765573 0.2715958 0.0820127 0.2880109 0.0401044 0.2059754 0.1066332 0.5443030999999999 0.12089739999999999 0.33399999999999996 0.2767532 0.0562468 0.0986904 0.0683096 0.41837559999999996 0.082937 0.2809104 0.0800022 0.2232919 0.0811142 0.2506337 0.082735 0.6530446999999999|0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0
Gekko_Rhapsody_003|い と し く ・ て ・ ・|i t o sh i k u t e|D5 C5 A#4/Bb4 A4 A4 A#4/Bb4 A#4/Bb4 A#4/Bb4|0.3333333333333333 0.6666666666666666 0.3333333333333333 0.3333333333333333 0.3333333333333333 1.0 1.3333333333333333 0.16666666666666666|0.2369628 0.1005913 0.5422753 0.1247247 0.2376779 0.09532209999999999 0.5800219 0.0869781 2.5460713|0 0 0 1 1 1 1 1
Gekko_Rhapsody_004|な み の そ こ ゆ ら ・ め く|n a m i n o s o k o y u r a m e k u|A#4/Bb4 A4 G4 A#4/Bb4 A4 F4 F4 F4 G4 F4|0.6666666666666666 0.6666666666666666 1.0 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.3333333333333333 0.6666666666666666|0.025986 0.5296379999999999 0.0544438 0.5622479 0.050752099999999994 0.7925513 0.1254487 0.2267377 0.0792623 0.23699189999999998 0.1007486 0.0904929 0.030766599999999998 0.39246719999999996 0.06753279999999999 0.1983999 0.10760009999999999 0.612|0 0 0 0 0 0 1 1 0 0
Gekko_Rhapsody_005|つ き の な か に|ts u k i n o n a k a n i|D#4/Eb4 D4 D#4/Eb4 D4 C4 A#3/Bb3|0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.5|0.0513183 0.2084294 0.1002535 0.25849869999999997 0.0448184 0.2545042 0.051495799999999994 0.213673 0.093327 0.1336105 0.0690537 0.3967764|0 0 0 0 0 0
Gekko_Rhapsody_006|み ち た お も い ・|m i ch i t a o m o i|D4 D4 C4 A#3/Bb3 F4 D4 D4|0.5 0.16666666666666666 0.3333333333333333 0.3333333333333333 0.5 0.16666666666666666 1.3333333333333333|0.0415974 0.2983531 0.1137165 0.0594486 0.10403079999999999 0.256759 0.27612719999999996 0.0722203 0.4168781 1.2622579999999999|0 0 0 0 0 1 1
Gekko_Rhapsody_007|ふ か い よ に う か ぶ ふ た り|f u k a i y o n i u k a b u f u t a r i|D4 F4 G4 A#4/Bb4 A4 G4 F4 D4 D4 A4 G4|0.3333333333333333 0.3333333333333333 0.6666666666666666 0.6666666666666666 0.6666666666666666 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.3333333333333333|0.0255191 0.2324058 0.08020279999999999 0.2809216 0.5787858 0.08353189999999999 0.5673205 0.0382855 0.5800092 0.21798889999999999 0.0880111 0.2558356 0.0511644 0.2742619 0.059168399999999996 0.19115659999999998 0.0874131 0.590614 0.0382855 0.29062129999999997|0 0 0 0 0 0 0 0 0 0 0
Gekko_Rhapsody_008|か す か な け は い ・|k a s u k a n a k e h a i|F4 D4 C4 D4 C4 A#3/Bb3 A#3/Bb3 A#3/Bb3|0.3333333333333333 0.3333333333333333 1.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.5|0.016235799999999998 0.20882969999999998 0.13051849999999998 0.2012786 0.0997994 0.8684986 0.0495014 0.225344 0.08065599999999999 0.27272779999999996 0.0713502 0.26063539999999996 1.0923371|0 0 0 0 0 0 1 1
Gekko_Rhapsody_009|き み の こ と ば の ・ と ぎ れ ま ひ び い た ・|k i m i n o k o t o b a n o t o g i r e m a h i b i i t a|A#4/Bb4 A4 G4 A#4/Bb4 A4 F4 F4 F4 G4 F4 D#4/Eb4 D4 D#4/Eb4 D4 C4 A#3/Bb3 A#3/Bb3|0.3333333333333333 0.3333333333333333 1.0 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.3333333333333333 1.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333|0.023772099999999997 0.2678627 0.0381373 0.2698865 0.053947699999999994 0.7854871999999999 0.1112707 0.2223 0.0881079 0.2646022 0.056699599999999996 0.1096356 0.034804999999999996 0.350254 0.1020036 0.2279216 0.0790784 0.9007988 0.0365452 0.2279724 0.0800514 0.2544763 0.08179159999999999 0.2297126 0.029584199999999998 0.2996763 0.0989029 0.07338159999999999 0.44210669999999996|0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1
Gekko_Rhapsody_010|な み の こ うぇ ・ ・|n a m i n o k o w e|D4 C4 A#3/Bb3 F4 D4 D4 D4|0.6666666666666666 0.3333333333333333 0.3333333333333333 0.5 0.16666666666666666 1.0 0.16666666666666666|0.0397174 0.5035086 0.0700064 0.24323809999999998 0.0627619 0.1799105 0.1260895 0.3407658 0.08527209999999999 1.3040687|0 0 0 0 1 1 1
Gekko_Rhapsody_011|ふ た り き り の せ か い い が|f u t a r i k i r i n o s e k a i i g a|D4 F4 G4 A#4/Bb4 C5 A#4/Bb4 C5 D5 C5 A#4/Bb4 A#4/Bb4|0.16666666666666666 0.16666666666666666 0.6666666666666666 0.6666666666666666 0.6666666666666666 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.3333333333333333 0.3333333333333333 0.6666666666666666|0.0206359 0.0996683 0.0639149 0.10615509999999999 0.0261037 0.503778 0.1125834 0.5793189 0.041765899999999995 0.5708011 0.033064699999999995 0.2122637 0.0927857 0.2102836 0.1123566 0.5795023 0.32285749999999996 0.2810083 0.0613431 0.5663465999999999|0 0 0 0 0 0 0 0 0 0 0
Gekko_Rhapsody_012|と ぎ れ ぬ よ うぉ い のっ ・ て る ・ か ら ・ ・|t o g i r e n u y o w o i n o cl t e r u k a r a|A#4/Bb4 C5 A#4/Bb4 C5 A#4/Bb4 C5 A#4/Bb4 C5 C5 D5 C5 C5 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4|0.16666666666666666 0.16666666666666666 0.16666666666666666 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.16666666666666666 0.16666666666666666 0.3333333333333333 1.0 0.16666666666666666|0.0129742 0.116421 0.0487269 0.1357393 0.0226232 0.0957136 0.040776 0.10749879999999999 0.0765709 0.0957136 0.0365452 0.2488553 0.1357393 0.0487269 0.3531785 0.1166586 0.0086968 0.1418301 0.0200129 0.2259173 0.0729116 0.132707 0.040895799999999996 1.3231765|0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1
Gekko_Rhapsody_013|・あ た り ま ・ え と お も お て た ・|gts a t a r i m a e t o o m o o t e t a|A#3/Bb3 A#3/Bb3 G4 F4 F4 C4 C4 D4 D#4/Eb4 D4 C4 A#3/Bb3 A#3/Bb3|0.6666666666666666 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.5 0.6666666666666666 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.16666666666666666|0.020962099999999997 0.49375759999999996 0.1176806 0.2526245 0.0533755 0.1293504 0.0385661 0.41621549999999996 0.2384695 0.0953985 0.153 0.359 0.1175162 0.5899401 0.0945033 0.0640404 0.0799903 0.0730097 0.4430071|0 0 0 1 1 0 0 0 0 0 0 1 1
Gekko_Rhapsody_014|は か な さ ・ に ぬ れ た|h a k a n a s a n i n u r e t a|A#3/Bb3 A#3/Bb3 G4 F4 F4 F4 G4 A4 A#4/Bb4|0.6666666666666666 0.6666666666666666 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.5|0.050643999999999995 0.4957203 0.1162797 0.48672119999999996 0.0991941 0.2157907 0.117294 0.5452469999999999 0.0713501 0.2297127 0.0716902 0.29028119999999996 0.015718799999999998 0.2047164 0.1012836 0.406505|0 0 0 1 1 0 0 0 0
Gekko_Rhapsody_015|あ わ い ゆ め|a w a i y u m e|C5 D5 C5 A#4/Bb4 A#4/Bb4|0.6666666666666666 0.6666666666666666 0.3333333333333333 0.3333333333333333 0.5|0.5373340999999999 0.1078953 0.5645684 0.2541482 0.051851799999999997 0.2673259 0.038674099999999996 0.373052|0 0 0 0 0
Gekko_Rhapsody_016|い つ か ・ お わ り が く る か ら ・|i ts u k a o w a r i g a k u r u k a r a|F4 A#4/Bb4 C5 C5 A#4/Bb4 A#4/Bb4 C5 D5 D#5/Eb5 D5 C5 A#4/Bb4 A#4/Bb4|0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333|0.2190219 0.11872629999999999 0.0764888 0.06621149999999999 0.4193531 0.2923616 0.041765899999999995 0.25407609999999997 0.0382854 0.24016839999999998 0.07367209999999999 0.22629269999999999 0.0797073 0.2811144 0.0243635 0.2087926 0.0905299 0.12007709999999999 0.057218599999999994 0.3659039|0 0 1 1 0 0 0 0 0 0 0 1 1
Gekko_Rhapsody_017|い ま が|i m a g a|A#4/Bb4 G4 G4|0.3333333333333333 0.3333333333333333 0.6666666666666666|0.2786189 0.0487269 0.22497019999999998 0.0726121 0.6085866|0 0 0
Gekko_Rhapsody_018|い と し い な あ ・|i t o sh i i n a a|G4 A#4/Bb4 G4 A#4/Bb4 A#4/Bb4 C5 C5|0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 1.0 0.16666666666666666|0.2374644 0.0827411 0.197895 0.11275189999999999 0.2788037 0.2888811 0.0443152 0.3260876 1.182205|0 0 0 0 0 1 1
Gekko_Rhapsody_019|よ ぞ ら き ら め い た ・ つ き に|y o z o r a k i r a m e i t a ts u k i n i|G4 A#4/Bb4 C5 D5 C5 A#4/Bb4 A#4/Bb4 C5 C5 A#4/Bb4 D5 D5|0.3333333333333333 0.3333333333333333 1.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.3333333333333333|0.0637707 0.1897709 0.09284629999999999 0.23075569999999998 0.0730904 0.7972149 0.1073064 0.28812509999999997 0.0243635 0.2523358 0.0471756 0.306 0.2138337 0.09216629999999999 0.5030017999999999 0.1281462 0.1777702 0.10908179999999999 0.5703733999999999 0.0426266 0.3168881|0 0 0 0 0 0 0 1 1 0 0 0
Gekko_Rhapsody_020|ぼ く ら の こ ぼ し た ・ と うぃ き が ・|b o k u r a n o k o b o sh i t a t o w i k i g a|G4 A#4/Bb4 C5 D5 C5 A#4/Bb4 A#4/Bb4 C5 C5 D5 A#4/Bb4 A4 A#4/Bb4 A#4/Bb4|0.3333333333333333 0.3333333333333333 1.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333|0.0130937 0.2154509 0.1033576 0.2789601 0.0365452 0.8422796 0.0672151 0.2262216 0.0797784 0.2667027 0.0392973 0.19215559999999998 0.1138444 0.1974028 0.10859719999999999 0.48776119999999995 0.1242388 0.3047494 0.0574282 0.1587459 0.09207649999999999 0.13029169999999998 0.0525995 0.4159272|0 0 0 0 0 0 0 1 1 0 0 0 1 1
Gekko_Rhapsody_021|か さ な あ た そ の と ・ き ま わ り ・ は じ め た ・|k a s a n a a t a s o n o t o k i m a w a r i h a j i m e t a|G4 A#4/Bb4 C5 D5 C5 A#4/Bb4 A4 F5 F5 D5 C5 D5 D#5/Eb5 D#5/Eb5 D5 C5 A#4/Bb4 A#4/Bb4 A#4/Bb4|0.3333333333333333 0.3333333333333333 1.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.16666666666666666|0.0348368 0.21007679999999998 0.1044148 0.20534919999999998 0.10679749999999999 0.9189999999999999 0.2371684 0.0673834 0.1931674 0.11428079999999999 0.2556754 0.0487269 0.1599531 0.1463304 0.5000222 0.11329199999999999 0.23891379999999998 0.0670862 0.2531193 0.0574282 0.1427002 0.034804999999999996 0.3697328 0.0696099 0.21622419999999998 0.09702029999999999 0.23841389999999998 0.0435061 0.1959921 0.1154626 0.6593335|0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 1
Gekko_Rhapsody_022|も の が た り ・ ・|m o n o g a t a r i|D5 C5 A#4/Bb4 A4 A#4/Bb4 A#4/Bb4 A#4/Bb4|0.3333333333333333 0.6666666666666666 0.3333333333333333 0.16666666666666666 0.16666666666666666 2.0 0.3333333333333333|0.020176899999999998 0.2714786 0.0388163 0.5229993 0.0890007 0.24191279999999998 0.0640872 0.131862 0.031324399999999995 2.3348257|0 0 0 0 1 1 1
Gekko_Rhapsody_023|く ら や み に さ い ・ た は な び の よ お な ・|k u r a y a m i n i s a i t a h a n a b i n o y o o n a|A#4/Bb4 A4 G4 A#4/Bb4 A4 F4 F4 F4 G4 F4 D#4/Eb4 D4 D#4/Eb4 D4 C4 A#3/Bb3 A#3/Bb3|0.3333333333333333 0.3333333333333333 1.0 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.3333333333333333 1.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.16666666666666666 0.16666666666666666 0.3333333333333333|0.0211623 0.2782752 0.027724799999999997 0.2594159 0.0922331 0.8147894 0.0575616 0.25394259999999996 0.0520574 0.196798 0.110202 0.1868871 0.3295879 0.095525 0.2466225 0.0593775 0.8715619 0.046438099999999996 0.2302612 0.0757388 0.2827521 0.0365452 0.2294428 0.0974539 0.2088296 0.1560463 0.060930099999999994 0.4025052|0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1
Gekko_Rhapsody_024|ほ し の か け ら ・|h o sh i n o k a k e r a|D4 D4 C4 A#3/Bb3 F4 D4 D4|0.5 0.16666666666666666 0.3333333333333333 0.3333333333333333 0.5 0.16666666666666666 1.3333333333333333|0.0365826 0.3177488 0.13307339999999998 0.10360019999999999 0.0493998 0.21663729999999998 0.09036269999999999 0.2048407 0.1011593 0.36126579999999997 0.08179159999999999 1.3169426|0 0 0 0 0 1 1
Gekko_Rhapsody_025|み と れ た ふ り し な が あ ら|m i t o r e t a f u r i sh i n a g a a r a|D4 F4 G4 A#4/Bb4 C5 A#4/Bb4 C5 D5 C5 A#4/Bb4 A#4/Bb4|0.16666666666666666 0.16666666666666666 0.6666666666666666 0.6666666666666666 0.6666666666666666 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.3333333333333333 0.3333333333333333 0.6666666666666666|0.0159884 0.07685779999999999 0.063077 0.13328399999999999 0.029584199999999998 0.507302 0.09482979999999999 0.530276 0.08172399999999999 0.5747029 0.0382971 0.1914156 0.11458439999999999 0.2665297 0.0365452 0.6024792999999999 0.041765899999999995 0.2766799 0.30108219999999997 0.0261037 0.5283187|0 0 0 0 0 0 0 0 0 0 0
